################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: Tsung-DaoLee
### Launch time: 0:55:51 3/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident
################################################################################################
1	0:55:52	3/1/2019 	460	170.00	6.00	8.55	29.48	100975.95	50623	0	
2	0:55:52	3/1/2019 	784	429.00	6.00	12.18	29.48	100975.95	56635	0	
3	0:55:52	3/1/2019 	827	664.00	12.00	15.48	29.48	100975.95	1846	0	
4	0:55:53	3/1/2019 	1221	946.00	233.00	48.50	29.48	100976.11	1846	0	
5	0:55:53	3/1/2019 	1767	305.00	6.00	11.05	29.48	100976.44	52480	0	
6	0:55:53	3/1/2019 	1957	819.00	47.00	22.24	29.48	100976.75	1845	0	
7	0:55:54	3/1/2019 	2058	944.00	138.00	37.28	29.48	100976.75	1846	0	
8	0:55:54	3/1/2019 	2196	178.00	6.00	8.75	29.48	100976.75	1847	0	
9	0:55:54	3/1/2019 	2833	749.00	28.00	19.76	29.48	100977.24	52480	0	
10	0:55:54	3/1/2019 	2950	88.00	6.00	6.30	29.48	100977.81	3827	0	
11	0:55:55	3/1/2019 	3576	103.00	6.00	6.67	29.48	100978.12	52485	0	
12	0:55:55	3/1/2019 	3643	61.00	6.00	5.89	29.48	100978.12	1855	0	
13	0:55:56	3/1/2019 	4417	816.00	48.00	22.33	29.48	100978.30	1851	0	
14	0:55:56	3/1/2019 	4623	957.00	753.00	134.75	29.48	100978.62	52482	0	
15	0:55:56	3/1/2019 	4990	320.00	6.00	11.23	29.48	100978.95	1848	0	
16	0:55:57	3/1/2019 	5042	665.00	12.00	15.48	29.48	100978.95	1846	0	
17	0:55:57	3/1/2019 	5804	950.00	142.00	37.97	29.48	100979.11	54464	0	
18	0:55:57	3/1/2019 	5932	124.00	6.00	7.26	29.48	100979.11	1849	0	
