################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: Tsung-DaoLee
### Launch time: 0:00:04 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident
################################################################################################
1	0:00:05	1/1/2019 	77	392.00	8.00	12.06	23.99	101498.83	50622	1	
2	0:00:05	1/1/2019 	106	81.00	8.00	6.15	23.99	101498.83	5935	1	
3	0:00:05	1/1/2019 	865	895.00	81.00	26.60	23.99	101498.83	52475	0	
4	0:00:06	1/1/2019 	1166	748.00	24.00	19.04	23.99	101498.99	1848	0	
5	0:00:06	1/1/2019 	1215	186.00	8.00	8.97	23.99	101498.99	1848	0	
6	0:00:06	1/1/2019 	1560	951.00	352.00	66.24	23.99	101499.55	52473	0	
7	0:00:06	1/1/2019 	1904	65.00	7.00	5.92	23.99	101499.55	1847	0	
8	0:00:07	1/1/2019 	2430	669.00	11.00	15.22	23.99	101500.00	1847	0	
9	0:00:07	1/1/2019 	2802	154.00	8.00	8.13	23.99	101500.00	52480	0	
10	0:00:08	1/1/2019 	3002	705.00	15.00	16.62	24.00	101500.41	3845	0	
11	0:00:08	1/1/2019 	3005	946.00	286.00	54.88	24.00	101500.41	1848	0	
12	0:00:08	1/1/2019 	3360	439.00	8.00	12.41	24.00	101500.41	1847	0	
13	0:00:08	1/1/2019 	3368	651.00	10.00	14.81	24.00	101500.41	1845	0	
14	0:00:08	1/1/2019 	3405	702.00	14.00	16.31	24.00	101500.41	1847	0	
15	0:00:08	1/1/2019 	3697	920.00	97.00	29.46	24.00	101500.41	52477	0	
16	0:00:09	1/1/2019 	4663	68.00	7.00	5.95	24.00	101501.12	52482	0	
17	0:00:10	1/1/2019 	5337	113.00	7.00	6.95	24.00	101501.12	3855	0	
18	0:00:11	1/1/2019 	6135	226.00	8.00	9.85	24.01	101501.98	52486	0	
19	0:00:12	1/1/2019 	7650	731.00	19.00	17.84	24.01	101502.17	103113	0	
20	0:00:13	1/1/2019 	8923	915.00	100.00	30.02	24.02	101502.70	52481	1	
21	0:00:14	1/1/2019 	9577	914.00	102.00	30.40	24.02	101503.27	52485	0	
22	0:00:15	1/1/2019 	10193	97.00	7.00	6.51	24.02	101503.27	2597	0	
