################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: KatherineJohnson
### Launch time: 0:04:36 3/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident
################################################################################################
1	0:04:37	3/1/2019 	74	665.00	12.00	15.48	27.54	101023.03	50623	0	
2	0:04:37	3/1/2019 	94	939.00	141.00	37.80	27.54	101023.03	5957	0	
3	0:04:37	3/1/2019 	258	942.00	247.00	49.92	27.54	101023.03	1847	0	
4	0:04:37	3/1/2019 	444	92.00	6.00	6.39	27.54	101023.84	1847	0	
5	0:04:37	3/1/2019 	817	107.00	6.00	6.78	27.54	101023.84	52479	0	
6	0:04:38	3/1/2019 	1365	592.00	8.00	13.74	27.54	101024.67	1847	0	
7	0:04:38	3/1/2019 	1584	946.00	456.00	81.66	27.54	101025.09	52480	1	
8	0:04:39	3/1/2019 	2386	86.00	6.00	6.25	27.54	101025.75	1848	0	
9	0:04:40	3/1/2019 	3188	906.00	115.00	32.92	27.54	101025.97	52477	0	
10	0:04:40	3/1/2019 	3617	725.00	24.00	18.91	27.54	101026.30	54466	0	
11	0:04:40	3/1/2019 	3632	89.00	6.00	6.32	27.54	101026.30	1847	0	
12	0:04:40	3/1/2019 	3825	378.00	7.00	11.87	27.54	101026.95	1847	0	
13	0:04:41	3/1/2019 	4053	910.00	116.00	33.12	27.54	101026.95	1848	0	
14	0:04:41	3/1/2019 	4316	128.00	6.00	7.37	27.54	101026.95	1849	0	
15	0:04:42	3/1/2019 	5043	949.00	681.00	122.78	27.53	101027.34	52477	0	
16	0:04:42	3/1/2019 	5498	688.00	16.00	16.77	27.53	101027.51	1849	0	
17	0:04:43	3/1/2019 	6183	170.00	6.00	8.55	27.53	101027.56	54460	0	
18	0:04:43	3/1/2019 	6713	83.00	6.00	6.19	27.53	101027.89	52478	0	
19	0:04:43	3/1/2019 	6758	260.00	6.00	10.41	27.53	101027.89	1846	0	
20	0:04:44	3/1/2019 	7097	59.00	6.00	5.88	27.53	101027.89	1847	0	
21	0:04:44	3/1/2019 	7323	945.00	344.00	64.78	27.53	101028.22	1847	0	
22	0:04:44	3/1/2019 	7367	206.00	6.00	9.41	27.53	101028.22	1847	1	
23	0:04:44	3/1/2019 	7983	66.00	7.00	5.93	27.53	101028.31	52477	0	
24	0:04:45	3/1/2019 	8565	510.00	7.00	12.80	27.53	101028.64	52482	0	
25	0:04:45	3/1/2019 	8677	261.00	6.00	10.43	27.53	101028.64	3833	0	
26	0:04:45	3/1/2019 	8855	555.00	8.00	13.33	27.53	101028.54	1846	0	
27	0:04:45	3/1/2019 	8996	165.00	7.00	8.42	27.53	101028.54	1845	0	
28	0:04:46	3/1/2019 	9113	727.00	28.00	19.60	27.53	101028.54	1847	0	
29	0:04:46	3/1/2019 	9313	217.00	7.00	9.65	27.53	101028.54	1848	0	
30	0:04:46	3/1/2019 	9381	860.00	76.00	25.73	27.53	101028.54	1848	1	
31	0:04:46	3/1/2019 	9490	258.00	7.00	10.40	27.53	101029.20	1847	0	
32	0:04:46	3/1/2019 	9769	641.00	11.00	14.97	27.53	101029.20	54463	0	
33	0:04:46	3/1/2019 	9924	173.00	6.00	8.63	27.53	101029.20	2601	0	
34	0:04:47	3/1/2019 	10365	267.00	5.00	10.49	27.52	101029.09	1846	0	
35	0:04:47	3/1/2019 	10373	887.00	91.00	28.28	27.52	101029.09	1848	0	
36	0:04:47	3/1/2019 	10381	399.00	8.00	12.11	27.52	101029.09	1847	0	
37	0:04:47	3/1/2019 	10764	113.00	6.00	6.94	27.52	101029.42	52478	0	
38	0:04:48	3/1/2019 	11008	97.00	6.00	6.51	27.52	101029.42	1847	0	
39	0:04:48	3/1/2019 	11137	563.00	7.00	13.27	27.52	101029.15	3973	0	
40	0:04:48	3/1/2019 	11284	65.00	6.00	5.92	27.52	101029.15	1847	0	
41	0:04:48	3/1/2019 	11293	525.00	7.00	12.92	27.52	101029.15	1846	0	
42	0:04:48	3/1/2019 	11556	582.00	8.00	13.63	27.52	101029.15	52479	0	
43	0:04:48	3/1/2019 	11707	158.00	6.00	8.23	27.52	101029.64	1845	0	
44	0:04:49	3/1/2019 	12445	62.00	6.00	5.90	27.52	101030.14	1846	0	
45	0:04:49	3/1/2019 	12552	912.00	115.00	32.93	27.52	101030.14	52478	0	
46	0:04:50	3/1/2019 	13101	90.00	6.00	6.34	27.52	101030.06	1848	0	
47	0:04:50	3/1/2019 	13159	154.00	6.00	8.12	27.52	101030.06	3831	0	
48	0:04:50	3/1/2019 	13170	318.00	7.00	11.25	27.52	101030.06	1846	0	
49	0:04:50	3/1/2019 	13339	129.00	6.00	7.40	27.52	101030.23	1848	0	
50	0:04:50	3/1/2019 	13809	362.00	6.00	11.67	27.52	101030.23	52478	0	
51	0:04:50	3/1/2019 	13898	156.00	6.00	8.17	27.52	101029.96	1848	0	
52	0:04:50	3/1/2019 	13916	730.00	27.00	19.47	27.52	101029.96	1847	0	
53	0:04:52	3/1/2019 	15239	901.00	108.00	31.54	27.52	101030.62	52479	0	
54	0:04:53	3/1/2019 	16051	943.00	449.00	80.83	27.51	101030.67	54465	1	
55	0:04:53	3/1/2019 	16703	61.00	5.00	5.89	27.51	101031.17	52480	0	
56	0:04:54	3/1/2019 	17067	542.00	8.00	13.19	27.51	101031.17	1848	0	
57	0:04:54	3/1/2019 	17719	60.00	6.00	5.89	27.51	101031.42	52476	0	
58	0:04:55	3/1/2019 	18026	185.00	6.00	8.93	27.51	101031.75	1847	0	
59	0:04:55	3/1/2019 	18325	906.00	107.00	31.36	27.51	101031.75	1848	0	
60	0:04:55	3/1/2019 	18607	157.00	6.00	8.20	27.51	101031.65	52478	0	
61	0:04:55	3/1/2019 	18792	135.00	6.00	7.58	27.51	101031.65	3831	0	
62	0:04:56	3/1/2019 	19276	601.00	8.00	13.84	27.51	101031.81	1846	0	
63	0:04:56	3/1/2019 	19927	63.00	6.00	5.91	27.51	101031.38	52481	0	
64	0:04:57	3/1/2019 	20035	830.00	65.00	24.18	27.51	101031.38	2607	0	
65	0:04:57	3/1/2019 	20425	946.00	299.00	56.90	27.51	101031.71	1855	0	
