################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: KatherineJohnson
### Launch time: 0:55:50 3/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident
################################################################################################
1	0:55:51	3/1/2019 	656	117.00	5.00	7.05	29.51	100977.48	101259	0	
2	0:55:51	3/1/2019 	762	664.00	15.00	16.23	29.51	100977.48	5976	0	
3	0:55:52	3/1/2019 	1313	339.00	6.00	11.44	29.51	100978.14	1847	0	
4	0:55:52	3/1/2019 	1335	944.00	249.00	50.14	29.51	100978.14	1847	0	
5	0:55:52	3/1/2019 	1566	599.00	8.00	13.82	29.51	100978.31	52479	0	
6	0:55:53	3/1/2019 	2057	317.00	6.00	11.20	29.51	100978.97	1846	0	
7	0:55:53	3/1/2019 	2112	721.00	26.00	19.22	29.51	100978.97	1847	0	
8	0:55:53	3/1/2019 	2281	592.00	9.00	13.92	29.51	100978.97	1848	0	
9	0:55:53	3/1/2019 	2429	496.00	7.00	12.70	29.51	100978.97	1847	0	
10	0:55:53	3/1/2019 	2686	62.00	5.00	5.90	29.51	100979.46	54464	0	
11	0:55:53	3/1/2019 	2901	189.00	7.00	9.03	29.51	100979.46	1848	0	
12	0:55:54	3/1/2019 	3006	254.00	5.00	10.29	29.51	100979.46	1848	0	
13	0:55:54	3/1/2019 	3180	780.00	50.00	22.42	29.51	100979.95	1848	0	
14	0:55:54	3/1/2019 	3623	570.00	8.00	13.49	29.51	100979.95	52479	0	
15	0:55:55	3/1/2019 	4380	942.00	314.00	59.41	29.51	100981.88	1850	0	
16	0:55:55	3/1/2019 	4405	376.00	6.00	11.79	29.51	100981.88	1857	0	
17	0:55:56	3/1/2019 	5119	81.00	5.00	6.15	29.51	100982.20	54467	0	
18	0:55:56	3/1/2019 	5212	845.00	76.00	25.69	29.51	100982.20	1849	0	
19	0:55:56	3/1/2019 	5359	61.00	5.00	5.89	29.51	100982.20	1848	0	
20	0:55:56	3/1/2019 	5749	281.00	6.00	10.73	29.51	100982.53	52482	0	
21	0:55:56	3/1/2019 	5817	943.00	154.00	39.91	29.51	100982.53	1847	0	
22	0:55:57	3/1/2019 	6216	658.00	14.00	15.91	29.51	100983.02	1848	0	
23	0:55:57	3/1/2019 	6668	272.00	4.00	10.53	29.51	100983.52	52483	0	
24	0:55:58	3/1/2019 	7405	611.00	9.00	14.16	29.51	100983.52	3828	0	
25	0:55:58	3/1/2019 	7760	416.00	7.00	12.17	29.51	100983.84	52483	0	
26	0:55:58	3/1/2019 	7780	77.00	6.00	6.08	29.51	100983.84	1847	0	
27	0:55:59	3/1/2019 	8092	564.00	7.00	13.28	29.51	100983.84	1846	0	
28	0:55:59	3/1/2019 	8185	466.00	6.00	12.41	29.51	100983.84	1848	0	
29	0:55:59	3/1/2019 	8304	155.00	5.00	8.14	29.51	100984.02	1847	0	
30	0:55:59	3/1/2019 	8731	208.00	6.00	9.45	29.51	100984.02	52481	0	
31	0:56:00	3/1/2019 	9605	144.00	6.00	7.84	29.51	100984.51	52481	0	
32	0:56:00	3/1/2019 	9755	74.00	6.00	6.03	29.51	100984.51	4776	0	
33	0:56:00	3/1/2019 	9786	148.00	6.00	7.95	29.51	100984.51	1846	0	
34	0:56:00	3/1/2019 	9855	907.00	115.00	32.92	29.51	100984.51	1847	0	
35	0:56:00	3/1/2019 	9881	82.00	5.00	6.17	29.51	100984.51	1847	0	
36	0:56:01	3/1/2019 	10101	150.00	5.00	8.00	29.51	100984.51	1847	0	
37	0:56:01	3/1/2019 	10281	99.00	5.00	6.56	29.51	100984.51	1848	0	
38	0:56:01	3/1/2019 	10807	513.00	6.00	12.71	29.51	100984.67	52480	0	
39	0:56:01	3/1/2019 	10858	522.00	6.00	12.77	29.51	100984.67	3831	0	
40	0:56:01	3/1/2019 	10961	938.00	133.00	36.38	29.51	100984.67	1847	1	
41	0:56:03	3/1/2019 	12481	108.00	5.00	6.80	29.51	100985.33	52482	0	
42	0:56:03	3/1/2019 	12773	249.00	5.00	10.21	29.51	100985.50	52484	0	
43	0:56:03	3/1/2019 	12919	944.00	272.00	52.91	29.51	100985.50	1848	1	
44	0:56:03	3/1/2019 	12981	945.00	161.00	40.94	29.51	100985.50	1849	1	
45	0:56:03	3/1/2019 	12984	643.00	12.00	15.23	29.51	100985.50	1848	0	
46	0:56:04	3/1/2019 	13005	470.00	6.00	12.43	29.51	100985.50	1847	0	
47	0:56:04	3/1/2019 	13699	561.00	8.00	13.39	29.51	100985.99	54517	0	
48	0:56:04	3/1/2019 	13951	954.00	661.00	118.77	29.51	100986.31	1845	0	
49	0:56:05	3/1/2019 	14471	127.00	5.00	7.34	29.51	100986.65	1848	0	
50	0:56:06	3/1/2019 	15096	447.00	5.00	12.20	29.51	100986.81	52479	0	
51	0:56:06	3/1/2019 	15989	68.00	5.00	5.95	29.51	100986.81	52480	0	
52	0:56:07	3/1/2019 	16215	364.00	6.00	11.69	29.51	100986.98	1847	0	
53	0:56:07	3/1/2019 	16422	526.00	6.00	12.80	29.51	100986.98	1849	0	
54	0:56:07	3/1/2019 	16634	117.00	4.00	7.05	29.51	100986.81	54460	0	
55	0:56:07	3/1/2019 	16875	457.00	6.00	12.35	29.51	100986.81	1846	0	
56	0:56:07	3/1/2019 	16914	568.00	7.00	13.32	29.51	100986.81	1846	0	
57	0:56:07	3/1/2019 	16955	580.00	8.00	13.61	29.51	100986.81	1847	0	
58	0:56:08	3/1/2019 	17100	75.00	5.00	6.04	29.51	100986.81	1845	0	
59	0:56:09	3/1/2019 	18008	887.00	101.00	30.14	29.51	100987.14	52479	0	
60	0:56:09	3/1/2019 	18033	369.00	6.00	11.73	29.51	100987.14	1850	0	
61	0:56:09	3/1/2019 	18088	945.00	157.00	40.36	29.51	100987.14	3830	0	
62	0:56:09	3/1/2019 	18227	574.00	7.00	13.38	29.51	100987.14	1849	0	
63	0:56:09	3/1/2019 	18733	253.00	6.00	10.30	29.51	100987.31	52480	0	
